Date,Week,Period,Customer,Sales Channel,Sales Rep,Item Class,Coffee Size,Item / Memo,Document Number,Location,Revenue,Quantity,Units Sold,Unit,Unit Multiplier,Package Lbs,Weight Source,Multiplier Source,Weight Review,Lbs,$/LB,Snapshot Date
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Regenerative Certified Round Midnight Blend GW (2lb),CS12335,LA : 1ROASTERY (LA),43.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,21.5,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Decaf: Bitches Brew GW (2lb),CS12336,LA : 1ROASTERY (LA),42.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,21.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,CS12337,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,24.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12338,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12339,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12340,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12341,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb) French Press,CS12341,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),CS12342,LA : 1ROASTERY (LA),95.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,19.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12343,LA : 1ROASTERY (LA),80.0,2.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,40.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Regenerative Certified Nicaragua GW (2lb),CS12344,LA : 1ROASTERY (LA),43.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,21.5,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,5lb,Org Bitches Brew GW (5lb),CS12345,LA : 1ROASTERY (LA),95.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,19.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Regenerative Certified Round Midnight Blend GW (2lb),CS12346,LA : 1ROASTERY (LA),43.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,21.5,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),CS12347,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,24.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Black Gold GW (2lb),CS12348,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Black Magic GW (2lb),CS12349,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),CS12350,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,28.8,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,5lb,Org Ethiopia Heirl Blend GW (5lb),CS12351,LA : 1ROASTERY (LA),98.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,19.6,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,5lb,Org Bitches Brew GW (5lb),CS12352,LA : 1ROASTERY (LA),95.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,19.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Honduras GW (10oz),CS12353,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,28.8,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Mexico GW (12oz),CS12353,LA : 1ROASTERY (LA),19.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,25.333333333333332,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Regenerative Certified Nicaragua GW (2lb),CS12353,LA : 1ROASTERY (LA),43.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,21.5,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Tea,- None -,"Groundwork Organic Tea, Iced Mango Flip, 3 oz box",CS12354,LA : 1ROASTERY (LA),10.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Tea,- None -,"Groundwork Organic Tea, Masala Chai, 4 oz box",CS12354,LA : 1ROASTERY (LA),12.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),CS12354,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,28.8,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Bundles,12oz,Best-Sellers Whole Bean Coffee Bundle,CS12355,LA : 1ROASTERY (LA),50.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,66.66666666666667,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Venice GW (12oz),CS12356,LA : 1ROASTERY (LA),108.0,6.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,144.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,1lb,Org Black Gold (1lb) Can,CS12357,LA : 1ROASTERY (LA),22.0,1.0,1.0,,1.0,1.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,1.0,22.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12357,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Bitches Brew GW (2lb),CS12358,LA : 1ROASTERY (LA),40.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,20.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),CS12360,LA : 1ROASTERY (LA),36.0,2.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,48.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Town & Country Markets,Foodservice : Foodservice Direct,Megan Adams,Other Charges,- None -,Credit Adjustment,CM67352,- None -,0.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Town & Country Markets,Grocery : Grocery Direct,Kristen Springer,Other Charges,- None -,Credit Adjustment,CM67353,- None -,0.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Soho House DTLA,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),CM67354,LA : 1ROASTERY (LA),0.0,2.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",CM67355,LA : 1ROASTERY (LA),0.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Ubuntu Cafe,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,"Org Decaf: Black Magic GW (5lb) Espresso_x000D_
",CM67358,LA : 1ROASTERY (LA),0.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,"TrueLife Fitness & Wellness, Inc.",Foodservice : Foodservice Direct,Jonathan Ghattas,Other Charges,- None -,Credit Adjustment,CM67359,- None -,0.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Bookloft,Foodservice : Foodservice Direct,Megan Adams,Finished Goods: Roasted Coffee,5lb,Org Cof: Organic Vienna Kobos (5lb) WB,CM67360,PNW : 2ROASTERY (PNW),0.0,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Farmshop - Santa Monica,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",CM67361,LA : 1ROASTERY (LA),0.0,13.0,13.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Cherry Pick Cafe and Bakery,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,5lb,Org Decaf: Bitches Brew GW (5lb),CM67362,LA : 1ROASTERY (LA),0.0,4.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Healing Grounds,Foodservice : Foodservice Direct,Darrell Baskin,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835495,LA : 1ROASTERY (LA),29.84,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,SURFBOY,Foodservice : Foodservice Direct,Darrell Baskin,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835496,LA : 1ROASTERY (LA),59.68,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,SURFBOY,Foodservice : Foodservice Direct,Darrell Baskin,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),INV835496,LA : 1ROASTERY (LA),358.0,5.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,71.6,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,SURFBOY,Foodservice : Foodservice Direct,Darrell Baskin,Finished Goods: Roasted Coffee,5lb,Org Regenerative Certified Nicaragua GW (5lb),INV835496,LA : 1ROASTERY (LA),74.19,1.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,14.838,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,The Coffee Broker LLC [INACTIVE],Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835497,LA : 1ROASTERY (LA),238.72,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV835498,PNW : 2ROASTERY (PNW),66.48,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,17.728,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV835498,PNW : 2ROASTERY (PNW),66.48,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,17.728,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV835498,PNW : 2ROASTERY (PNW),66.48,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,17.728,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV835498,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Lucky Jack GW (12oz),INV835498,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Colombia GW (12oz),INV835498,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV835498,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Papua New Guinea GW (12oz),INV835498,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835499,LA : 1ROASTERY (LA),118.1,4.0,4.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Cold Brew,- None -,"CB Cold Brew Classic, Keg",INV835499,LA : 1ROASTERY (LA),258.72,3.0,3.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835500,LA : 1ROASTERY (LA),112.0,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"Org: Cold Brew Concentrate, 32oz Growler, 4 Pack",INV835500,LA : 1ROASTERY (LA),40.4,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Cold Brew Classic, Keg",INV835500,LA : 1ROASTERY (LA),120.0,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV835501,PNW : 2ROASTERY (PNW),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV835501,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV835502,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,OHSU - Oregon Health & Science University,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Org Cof: Organic Peru Kobos (#5lb) Drip/Pourover,INV835503,PNW : 2ROASTERY (PNW),297.76,4.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,59.552,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV835504,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,OHSU - Oregon Health & Science University,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,PP,Org Black Gold PP 9OZ DR,INV835505,PNW : 2ROASTERY (PNW),695.1,84.0,84.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,OHSU - Oregon Health & Science University,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,PP,Org Lucky Jack PP 9OZ DR,INV835505,PNW : 2ROASTERY (PNW),695.1,84.0,84.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Lucky Jack GW (12oz),INV835506,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Colombia GW (12oz),INV835506,PNW : 2ROASTERY (PNW),62.58,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.906666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,INV835507,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV835507,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835508,LA : 1ROASTERY (LA),112.0,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-03-02,(26-Mar) 10,Mar 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV835509,LA : 1ROASTERY (LA),112.0,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
